username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-08-06 10:47;4;13;"India loves 1975. "Sir why are veggies so expensive? Cong imposed emergency"; "why are people being lynched? Cong imposed emergency"";;;;"894223510456815616";https://twitter.com/Nidhi/status/894223510456815616
;2017-08-06 10:42;100;525;"Are you a shitface yet or just a converted shit ?";;;;"894222042106548224";https://twitter.com/Nidhi/status/894222042106548224
;2017-08-06 10:27;30;191;"Appreciate the apology https:// twitter.com/chopsyturvey/s tatus/894209453800570881 …";;;;"894218273100775424";https://twitter.com/Nidhi/status/894218273100775424
;2017-08-06 10:26;3;67;"Now it's Kerala. Move with it";;;;"894218177676103681";https://twitter.com/Nidhi/status/894218177676103681
;2017-08-06 10:25;0;4;"Thank you :)";;;;"894217924587569152";https://twitter.com/Nidhi/status/894217924587569152
;2017-08-06 10:24;3;17;"Same thing happened to me when I made some joke about Salman Khan. Have never seen to much filth and abuse";;;;"894217693787594752";https://twitter.com/Nidhi/status/894217693787594752
;2017-08-06 10:23;0;40;"Ravishing Rick Rude, the Undertaker, Hulk Hogan- all ancient !";;;;"894217335203962880";https://twitter.com/Nidhi/status/894217335203962880
;2017-08-06 10:22;0;16;"Yes my brother was shocked at first but STILL watched it !";;;;"894217060124733440";https://twitter.com/Nidhi/status/894217060124733440
;2017-08-06 10:19;0;2;"";;;;"894216456933490688";https://twitter.com/Nidhi/status/894216456933490688
;2017-08-06 10:19;1;20;"Arre it was F when I grew up";;;;"894216358258393089";https://twitter.com/Nidhi/status/894216358258393089
;2017-08-06 10:19;1;51;"My brother would beat me up for forgetting their names";;;;"894216244852736001";https://twitter.com/Nidhi/status/894216244852736001
;2017-08-06 10:17;0;1;"Hardly :)";;;;"894215888450142208";https://twitter.com/Nidhi/status/894215888450142208
;2017-08-06 10:17;0;17;"Dear god no";;;;"894215793692430338";https://twitter.com/Nidhi/status/894215793692430338
;2017-08-06 10:12;205;2083;"Happy Rakhi to my brother Nitin who taught me the most valuable lesson of all: the names of WWF wrestlers";;;;"894214503591575553";https://twitter.com/Nidhi/status/894214503591575553
;2017-08-06 10:05;2;14;"What? What rubbish.";;;;"894212776205459456";https://twitter.com/Nidhi/status/894212776205459456
;2017-08-06 09:32;106;223;"Why delete and run away? An apology would be the graceful thing to do. https:// twitter.com/dillidurast/st atus/894203600921964544 …";;;;"894204482048978944";https://twitter.com/Nidhi/status/894204482048978944
;2017-08-06 09:25;0;0;"Just shocking beyond belief";;;;"894202850666053633";https://twitter.com/Nidhi/status/894202850666053633
;2017-08-06 09:25;0;2;"Sadly I don't think so. Or they wouldn't be so blasé about it";;;;"894202782269542401";https://twitter.com/Nidhi/status/894202782269542401
;2017-08-06 08:08;0;1;"Agree completely";;;;"894183440194686978";https://twitter.com/Nidhi/status/894183440194686978
;2017-08-06 07:34;0;1;"Haha you remember that !";;;;"894174925438590977";https://twitter.com/Nidhi/status/894174925438590977
;2017-08-06 07:34;1;7;"Was so taken aback. Maybe he really thinks it's funny";;;;"894174801945690113";https://twitter.com/Nidhi/status/894174801945690113
;2017-08-06 07:02;74;275;"He is unstoppable https:// twitter.com/ani_news/statu s/894165024276594688 …";;;;"894166815915495425";https://twitter.com/Nidhi/status/894166815915495425
;2017-08-06 06:49;1;2;"Really sad";;;;"894163538192748549";https://twitter.com/Nidhi/status/894163538192748549
;2017-08-06 06:49;0;1;"Yes exactly";;;;"894163457104162816";https://twitter.com/Nidhi/status/894163457104162816
;2017-08-06 06:47;2;4;"Unbelievable";;;;"894162938835030017";https://twitter.com/Nidhi/status/894162938835030017
;2017-08-06 06:45;98;314;"You think sexual assault on women is funny? You think rape is funny? Wait, you probably do. Jerk https:// twitter.com/shapiro_wilk/s tatus/894162342635749376 …";;;;"894162631795146752";https://twitter.com/Nidhi/status/894162631795146752
;2017-08-06 06:42;313;471;"This is from a retired senior officer of the Air Force. This is in very poor taste Sir https:// twitter.com/chopsyturvey/s tatus/894147623732428801 …";;;;"894161823162695680";https://twitter.com/Nidhi/status/894161823162695680
;2017-08-05 11:00;0;2;"Do see @SreenivasanJain report on this done last week on @TruthvsHype";;@SreenivasanJain @TruthvsHype;;"893864185724936195";https://twitter.com/Nidhi/status/893864185724936195
;2017-08-05 09:06;5;26;"What a lovely piece @amritat . Moved https:// twitter.com/amritat/status /893737197525843970 …";;@amritat;;"893835709882048513";https://twitter.com/Nidhi/status/893835709882048513
;2017-08-04 22:13;0;1;"Thanks very much";;;;"893671233958551552";https://twitter.com/Nidhi/status/893671233958551552
;2017-08-04 22:13;0;2;"Thank you";;;;"893671170834223104";https://twitter.com/Nidhi/status/893671170834223104
;2017-08-04 22:12;337;387;"Interesting that MEA won't comment on Chinese claims that India has reduced troops in Doklam https:// twitter.com/ttindia/status /893669791491215360 …";;;;"893671094770520064";https://twitter.com/Nidhi/status/893671094770520064
;2017-08-04 12:05;0;3;"Thank you always nice to have you on the show.";;;;"893518178436894720";https://twitter.com/Nidhi/status/893518178436894720
;2017-08-04 11:32;0;10;"I hope I haven't bullied you";;;;"893510052828430336";https://twitter.com/Nidhi/status/893510052828430336
;2017-08-04 08:04;0;0;"All the best Ellen";;;;"893457676541218817";https://twitter.com/Nidhi/status/893457676541218817
;2017-08-04 08:02;0;1;"Thank you";;;;"893457127875919872";https://twitter.com/Nidhi/status/893457127875919872
;2017-08-03 23:15;0;1;"Happy birthday !";;;;"893324424023126016";https://twitter.com/Nidhi/status/893324424023126016
;2017-08-03 22:17;0;1;"Hope you like it!";;;;"893309810032099329";https://twitter.com/Nidhi/status/893309810032099329
;2017-08-03 01:50;0;4;"It does help, but the process is painful";;;;"893000995269099520";https://twitter.com/Nidhi/status/893000995269099520
;2017-08-03 01:47;0;6;"Hate foam roll";;;;"893000417537404932";https://twitter.com/Nidhi/status/893000417537404932
;2017-08-03 01:36;0;2;"Yuck !";;;;"892997671534854144";https://twitter.com/Nidhi/status/892997671534854144
;2017-08-02 23:55;6;10;"I don't agree. Doesn't mean that should entail voting rights. Let them live here and live through consequences of their vote";;;;"892972230291988481";https://twitter.com/Nidhi/status/892972230291988481
;2017-08-02 23:28;0;2;"Why?";;;;"892965463730266112";https://twitter.com/Nidhi/status/892965463730266112
;2017-08-02 10:43;1;2;"haha love it";;;;"892772919897714689";https://twitter.com/Nidhi/status/892772919897714689
;2017-08-02 09:01;0;0;"That's what IT department claims";;;;"892747265961545728";https://twitter.com/Nidhi/status/892747265961545728
;2017-08-02 08:59;9;53;"Also at 8pm: home and car loans may get cheaper as RBI cuts key rate. Will the economy be back on track soon?";;;;"892746711457828864";https://twitter.com/Nidhi/status/892746711457828864
;2017-08-02 08:58;18;118;"At 8pm:the IT raids on Congress Minister at whose resort Gujarat MLAs are staying.Just a coincidence? But how does Cong explain money found?";;;;"892746361048895489";https://twitter.com/Nidhi/status/892746361048895489
;2017-08-02 08:04;2;7;"I have done all that, ten times, tested the SIM in another handset too. It's NOT working";;;;"892732907323785222";https://twitter.com/Nidhi/status/892732907323785222
;2017-08-02 07:09;2;11;"Hey, I have DM'd you guys since last night and you have replied also! But you're not doing anything";;;;"892719079026561025";https://twitter.com/Nidhi/status/892719079026561025
;2017-08-02 06:57;71;246;"No doubt @Airtel_Presence is the worst service provider. For nearly 24 hrs my SIM has stopped working.They can't even activate a new SIM.";;@Airtel_Presence;;"892716047266181120";https://twitter.com/Nidhi/status/892716047266181120
;2017-08-02 05:52;0;1;"Thank you !";;;;"892699555069931520";https://twitter.com/Nidhi/status/892699555069931520
;2017-08-01 23:16;1;16;"Deepest condolences Sushmita, am so sorry for your loss";;;;"892599871181643777";https://twitter.com/Nidhi/status/892599871181643777
;2017-08-01 11:09;73;305;"Dear @airtelindia your network is totally dead and I can't even call you to complain! NO signal for the last 30 minutes. Fed up";;@airtelindia;;"892417111380721664";https://twitter.com/Nidhi/status/892417111380721664
;2017-08-01 10:51;16;90;"Has @Airtel_Presence collapsed in Delhi again? Ridiculous";;@Airtel_Presence;;"892412450472996864";https://twitter.com/Nidhi/status/892412450472996864
;2017-08-01 07:43;17;83;"Also at 8pm: a huge success for the security forces in Jammu and Kashmir with killing of Lashkar commander. Do forces have the upper hand ?";;;;"892365170097373184";https://twitter.com/Nidhi/status/892365170097373184
;2017-08-01 07:42;831;1102;"At 8pm: new report says manufacturing in India has contracted to lowest in 9 years. Is the economy in trouble?";;;;"892365018993377289";https://twitter.com/Nidhi/status/892365018993377289
;2017-08-01 00:54;0;1;"On Thursday :)";;;;"892262219320221700";https://twitter.com/Nidhi/status/892262219320221700
;2017-07-31 22:24;20;144;"On the radio! Live on Delhi's 94.3 FM shortly to discuss my book 'Left Right and Centre, The Idea of India' and lots more.";;;;"892224572266696705";https://twitter.com/Nidhi/status/892224572266696705
;2017-07-31 10:22;0;2;"";;;;"892042806281125889";https://twitter.com/Nidhi/status/892042806281125889
;2017-07-31 08:17;18;93;"At 8pm:is money and muscle power or ideology at play in the Gujarat Congress crisis? And has Kerala done enough to stop political killings";;;;"892011338238525442";https://twitter.com/Nidhi/status/892011338238525442
;2017-07-31 04:33;86;334;"Liar. I've never called him a murderer nor rejoiced" when his visa didn't happen. Infact did a show saying he SHOULD have got visa. https:// twitter.com/4ushashishekha r/status/891924547586412544 …";;;;"891955050737573888";https://twitter.com/Nidhi/status/891955050737573888
;2017-07-30 22:29;0;1;"Happy birthday";;;;"891863464498520072";https://twitter.com/Nidhi/status/891863464498520072
;2017-07-30 13:13;0;4;"Good idea will so";;;;"891723431246315520";https://twitter.com/Nidhi/status/891723431246315520
;2017-07-30 13:13;0;3;"Have no space, already have two or would have";;;;"891723394395262976";https://twitter.com/Nidhi/status/891723394395262976
;2017-07-30 13:12;0;1;"Very sad";;;;"891723119680933889";https://twitter.com/Nidhi/status/891723119680933889
;2017-07-30 13:10;1;48;"It was one of the top headlines you shameless liar";;;;"891722809432457216";https://twitter.com/Nidhi/status/891722809432457216
;2017-07-30 13:10;2;12;"I wish I could but no space at home. I have two dogs already including an elderly one who isn't well";;;;"891722643233058816";https://twitter.com/Nidhi/status/891722643233058816
;2017-07-30 11:36;22;179;"And to the people who abandoned him, I hope you rot in hell";;;;"891698974410776576";https://twitter.com/Nidhi/status/891698974410776576
;2017-07-30 11:35;182;229;"This male Great Dane has been found abandoned in Delhi. If anyone wants to adopt pls call Rohan Kukreja 98106 20767 pic.twitter.com/4pI0JWzzuZ";;;;"891698878902280192";https://twitter.com/Nidhi/status/891698878902280192
;2017-07-30 10:39;486;963;"Ambulances for human beings also welcome https:// twitter.com/ani_news/statu s/891680139813113856 …";;;;"891684808375414784";https://twitter.com/Nidhi/status/891684808375414784
;2017-07-30 05:37;0;6;"Ugh. Why";;;;"891608734211874816";https://twitter.com/Nidhi/status/891608734211874816
;2017-07-30 05:05;42;243;"Happy to see my book in this list : HT Picks: This week’s most interesting reads via @htTweets http:// m.hindustantimes.com/books/ht-picks -this-week-s-most-interesting-reads/story-HJbxrOiwSyjkeuReSoH3jP.html …";;@htTweets;;"891600683920613376";https://twitter.com/Nidhi/status/891600683920613376
;2017-07-30 04:58;1;1;"One of my favourites";;;;"891598904000528384";https://twitter.com/Nidhi/status/891598904000528384
;2017-07-30 02:03;0;19;"All the best Phukan, will miss you";;;;"891554794573152256";https://twitter.com/Nidhi/status/891554794573152256
;2017-07-30 01:11;0;2;"Retweets don't mean you're "happy" with something. It means you're relaying information. Grow up";;;;"891541741152616448";https://twitter.com/Nidhi/status/891541741152616448
;2017-07-29 11:59;4;53;"";;;;"891342312659271682";https://twitter.com/Nidhi/status/891342312659271682
;2017-07-29 11:57;14;176;"Yaar https:// twitter.com/jalvinupadhyay /status/891340423876268033 …";;;;"891341875642220546";https://twitter.com/Nidhi/status/891341875642220546
;2017-07-29 11:32;0;15;"Completely agree";;;;"891335684698415104";https://twitter.com/Nidhi/status/891335684698415104
;2017-07-29 11:24;4;30;"How is that the same as questioning the patriotism of an elected CM esp in such a sensitive state? Anyway";;;;"891333726847746048";https://twitter.com/Nidhi/status/891333726847746048
;2017-07-29 11:24;4;31;"Haha now Arvind in NDA will be something KP!";;;;"891333520005537793";https://twitter.com/Nidhi/status/891333520005537793
;2017-07-29 11:22;4;23;"My Trumboo, please use your own DP";;;;"891333215750733825";https://twitter.com/Nidhi/status/891333215750733825
;2017-07-29 11:21;3;36;"Was he labelled a traitor ? Or anti national ? Do you know the difference?";;;;"891332846643630080";https://twitter.com/Nidhi/status/891332846643630080
;2017-07-29 11:18;3;32;"Not by me Sir. Let's not trivialise the risks mainstream parties take in Kashmir";;;;"891332160262610944";https://twitter.com/Nidhi/status/891332160262610944
;2017-07-29 11:13;846;1740;"The democratically elected Chief Minister of Jammu & Kashmir is labelled "pro Pak" by N Korean TV channels.This is what we've come to. Shame";;;;"891330753492951040";https://twitter.com/Nidhi/status/891330753492951040
;2017-07-29 01:45;0;3;"Thank you";;;;"891187965510033409";https://twitter.com/Nidhi/status/891187965510033409
;2017-07-28 09:10;0;3;"";;;;"890937487610200065";https://twitter.com/Nidhi/status/890937487610200065
;2017-07-28 08:58;0;4;"Better thank you :)";;;;"890934519481499651";https://twitter.com/Nidhi/status/890934519481499651
;2017-07-28 08:49;22;48;"An eerie familiarity https:// twitter.com/theeconomist/s tatus/890931407291392001 …";;;;"890932172630106113";https://twitter.com/Nidhi/status/890932172630106113
;2017-07-28 08:45;161;369;"Yes which is why Nitish formed a govt with Lalu right ? https:// twitter.com/thejaggi/statu s/890930502928027648 …";;;;"890931225518522369";https://twitter.com/Nidhi/status/890931225518522369
;2017-07-28 08:39;21;71;"At 8pm: from Bihar to Gujarat, has the opposition completely unravelled? And Nawaz Sharif resigns:another type of coup? Bad news for India?";;;;"890929720467927040";https://twitter.com/Nidhi/status/890929720467927040
;2017-07-28 08:12;0;2;"Yes";;;;"890922879092535297";https://twitter.com/Nidhi/status/890922879092535297
;2017-07-28 08:10;27;176;"Amazing number of responses to this. My favourite answer: burnol https:// twitter.com/razdannidhi/st atus/890844442160119808 …";;;;"890922392553259008";https://twitter.com/Nidhi/status/890922392553259008
;2017-07-28 07:08;1;14;"";;;;"890906846529114112";https://twitter.com/Nidhi/status/890906846529114112
;2017-07-28 05:35;0;2;"";;;;"890883344509972480";https://twitter.com/Nidhi/status/890883344509972480
;2017-07-28 05:30;0;5;"";;;;"890882263856037889";https://twitter.com/Nidhi/status/890882263856037889
;2017-07-28 04:18;0;11;"Lol";;;;"890863970403274753";https://twitter.com/Nidhi/status/890863970403274753
;2017-07-28 03:47;3;13;"Yes agree. Made it sound like it was a separate call on";;;;"890856290485886977";https://twitter.com/Nidhi/status/890856290485886977
